ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spend,Customer_Tenure_Days,Total_Children,Total_Purchases,Spend_Per_Purchase,Campaigns_Accepted,Is_Parent,Family_Size,Income_Per_Member,Cluster,Cluster_Name,Education_Enc,Marital_Status_Enc,Engagement_Score,Engagement_Tier
10340,1984,Graduation,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,30,497,593,1,18,26.157894736842106,0,1,3,11732.0,0,💤 Low Engagers,2,3,0.2587374515943188,❄️ Cold Lead
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,58,1067,405,1,17,59.27777777777778,0,1,2,30115.0,2,👨‍👩‍👧 Active Parent Shoppers,2,2,0.035462666724398115,❄️ Cold Lead
7629,1977,Graduation,Married,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,37,31,52,2,7,3.875,0,1,4,5527.0,0,💤 Low Engagers,2,1,0.005855664324234578,❄️ Cold Lead
10640,1974,Graduation,Together,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,40,211,297,2,14,14.066666666666666,0,1,4,11098.0,0,💤 Low Engagers,2,3,0.0445652404734425,❄️ Cold Lead
3498,1976,PhD,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,38,877,581,1,25,33.73076923076923,1,1,3,18474.666666666668,2,👨‍👩‍👧 Active Parent Shoppers,4,1,0.8024724352174819,🔥 Hot Lead
6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,35,11,532,1,4,2.2,0,1,3,5896.0,0,💤 Low Engagers,2,1,0.031309669026925224,❄️ Cold Lead
1172,1983,PhD,Married,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,31,2034,424,0,25,78.23076923076923,3,0,2,46245.5,3,🏆 Champions,4,1,0.8041839351392974,🔥 Hot Lead
569,1991,Graduation,Single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,23,1991,197,0,19,99.55,3,0,1,90273.0,3,🏆 Champions,2,2,0.8491581712140588,🔥 Hot Lead
4686,1962,PhD,Widow,82571.0,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,52,1686,88,0,24,67.44,1,0,1,82571.0,1,🌟 High-Value Loyalists,4,4,0.1684962135410668,❄️ Cold Lead
1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,32,324,152,1,17,18.0,0,1,2,19256.5,0,💤 Low Engagers,4,2,0.583854120200095,🌤 Warm Lead
2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,35,69,72,1,9,6.9,0,1,2,8326.5,0,💤 Low Engagers,3,2,0.6375139812396479,🌤 Warm Lead
10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,59,252,608,2,16,14.823529411764707,0,1,4,10646.5,2,👨‍👩‍👧 Active Parent Shoppers,2,3,0.816800773666345,🔥 Hot Lead
1744,1965,Basic,Single,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,49,54,538,1,5,9.0,0,1,2,11764.5,0,💤 Low Engagers,0,2,0.08516300504145832,❄️ Cold Lead
1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,53,964,478,2,27,34.42857142857143,0,1,4,18720.25,2,👨‍👩‍👧 Active Parent Shoppers,3,3,0.022675116998669802,❄️ Cold Lead
3828,1951,Graduation,Married,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,63,1327,497,1,28,45.758620689655174,0,1,3,23702.333333333332,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.03331109352697444,❄️ Cold Lead
8605,1964,PhD,Together,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,50,68,98,2,7,8.5,0,1,4,11727.5,0,💤 Low Engagers,4,3,0.0178519136032867,❄️ Cold Lead
10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,55,60,548,0,5,10.0,0,0,2,9345.0,0,💤 Low Engagers,2,1,0.07096027124427146,❄️ Cold Lead
4351,1955,Graduation,Divorced,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,59,55,428,2,5,9.166666666666666,1,1,3,12414.666666666666,0,💤 Low Engagers,2,0,0.08058113193399949,❄️ Cold Lead
10129,1966,Graduation,Together,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,48,1456,109,0,21,66.18181818181819,1,0,2,41213.5,1,🌟 High-Value Loyalists,2,3,0.1019506690284688,❄️ Cold Lead
2499,1958,Diploma,Single,75342.0,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,56,563,419,1,18,29.63157894736842,0,1,2,37671.0,2,👨‍👩‍👧 Active Parent Shoppers,1,2,0.04000930893488983,❄️ Cold Lead
10092,1954,Graduation,Divorced,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,60,1504,496,1,26,55.7037037037037,0,1,2,35022.0,2,👨‍👩‍👧 Active Parent Shoppers,2,0,0.14618467212611486,❄️ Cold Lead
7500,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,47,564,66,2,19,28.2,0,1,3,26382.0,2,👨‍👩‍👧 Active Parent Shoppers,2,2,0.020295378655438907,❄️ Cold Lead
5796,1963,Graduation,Married,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,51,1125,215,0,23,46.875,1,0,2,38718.5,1,🌟 High-Value Loyalists,2,1,0.02090159836236322,❄️ Cold Lead
10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,55,358,36,1,17,19.88888888888889,1,1,3,18328.0,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.12339568817055399,❄️ Cold Lead
1064,1971,PhD,Married,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,43,42,200,1,5,7.0,0,1,3,14134.333333333334,0,💤 Low Engagers,4,1,0.04872774080195641,❄️ Cold Lead
48,1964,Graduation,Together,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,50,184,66,1,10,16.727272727272727,1,1,3,18587.0,0,💤 Low Engagers,2,3,0.07049262630078369,❄️ Cold Lead
7610,1983,Graduation,Together,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,31,460,437,1,19,23.0,0,1,3,12430.666666666666,0,💤 Low Engagers,2,3,0.2283004940047584,❄️ Cold Lead
263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,69,145,32,0,8,16.11111111111111,0,0,1,45576.0,0,💤 Low Engagers,4,2,0.6505028025712631,🌤 Warm Lead
10814,1947,Graduation,Together,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,67,1376,529,0,25,52.92307692307692,0,0,2,35160.5,1,🌟 High-Value Loyalists,2,3,0.6220428934940686,🌤 Warm Lead
9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,45,792,525,1,23,33.0,0,1,2,29043.0,2,👨‍👩‍👧 Active Parent Shoppers,4,0,0.14146014062662057,❄️ Cold Lead
9292,1952,Graduation,Married,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,62,1382,611,0,23,57.583333333333336,0,0,2,40897.5,1,🌟 High-Value Loyalists,2,1,0.09980351657077012,❄️ Cold Lead
10250,1947,Basic,Together,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,67,28,586,0,4,5.6,0,0,2,14194.5,0,💤 Low Engagers,0,3,0.03088684001208496,❄️ Cold Lead
7881,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,68,1033,274,0,24,41.32,0,0,2,33417.5,1,🌟 High-Value Loyalists,3,1,0.039497645999504956,❄️ Cold Lead
5847,1969,Graduation,Divorced,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,45,882,396,1,23,36.75,0,1,2,34950.5,2,👨‍👩‍👧 Active Parent Shoppers,2,0,0.004379757115659761,❄️ Cold Lead
737,1949,PhD,Married,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,65,2231,483,0,15,139.4375,3,0,2,40180.0,3,🏆 Champions,4,1,0.37256431635916765,❄️ Cold Lead
3571,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,53,1101,621,1,19,55.05,1,1,3,21114.0,2,👨‍👩‍👧 Active Parent Shoppers,4,3,0.750261783108021,🔥 Hot Lead
7807,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,40,369,655,1,16,21.705882352941178,0,1,3,14996.333333333334,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.25888022146520495,❄️ Cold Lead
3878,1980,Diploma,Single,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,34,48,122,1,5,8.0,0,1,2,15929.5,0,💤 Low Engagers,1,2,0.03391941700186442,❄️ Cold Lead
5092,1949,PhD,Widow,51569.0,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,65,467,502,1,19,23.35,1,1,2,25784.5,2,👨‍👩‍👧 Active Parent Shoppers,4,4,0.3586146256755452,❄️ Cold Lead
2154,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,43,44,551,2,8,4.888888888888889,0,1,3,10124.0,0,💤 Low Engagers,2,4,0.061604200727878394,❄️ Cold Lead
5394,1979,Basic,Single,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,35,38,469,2,10,3.4545454545454546,0,1,3,5338.0,0,💤 Low Engagers,0,2,0.047732746748298825,❄️ Cold Lead
3798,1968,Graduation,Married,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,46,81,235,2,9,8.1,0,1,4,10280.0,0,💤 Low Engagers,2,1,0.01637328906543101,❄️ Cold Lead
3524,1971,Master,Single,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,43,167,329,1,10,15.181818181818182,0,1,2,19881.5,0,💤 Low Engagers,3,2,0.7751233235189868,🔥 Hot Lead
5247,1955,PhD,Married,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,59,45,50,2,7,5.625,0,1,4,9681.25,0,💤 Low Engagers,4,1,0.004858035641286363,❄️ Cold Lead
5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,42,664,399,1,21,30.181818181818183,0,1,3,25993.666666666668,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.005234879237023253,❄️ Cold Lead
2118,1964,Diploma,Married,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,50,622,292,1,20,29.61904761904762,0,1,3,20968.333333333332,2,👨‍👩‍👧 Active Parent Shoppers,1,1,0.010186954998988024,❄️ Cold Lead
8812,1979,Diploma,Divorced,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,35,48,476,1,7,6.0,0,1,2,6766.5,0,💤 Low Engagers,1,0,0.05770359239233855,❄️ Cold Lead
6616,1975,Graduation,Together,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,39,461,249,1,16,27.11764705882353,0,1,3,19827.0,2,👨‍👩‍👧 Active Parent Shoppers,2,3,0.0033741149781080183,❄️ Cold Lead
2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,37,1073,313,1,26,39.74074074074074,0,1,3,24039.0,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.019611612438520762,❄️ Cold Lead
4328,1986,Diploma,Married,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,28,55,295,1,8,6.111111111111111,0,1,3,7318.333333333333,0,💤 Low Engagers,1,1,0.0249261697527939,❄️ Cold Lead
9167,1956,Graduation,Married,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,58,976,460,1,26,36.148148148148145,0,1,3,22377.0,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.04215105116368743,❄️ Cold Lead
10560,1980,PhD,Single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,34,20,13,1,5,3.3333333333333335,0,1,2,18401.0,0,💤 Low Engagers,4,2,0.010965517036905893,❄️ Cold Lead
2631,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,32,1149,417,0,17,63.833333333333336,0,0,2,35926.5,1,🌟 High-Value Loyalists,2,3,0.029424346271255463,❄️ Cold Lead
8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,53,43,14,0,6,6.142857142857143,0,0,2,14124.5,0,💤 Low Engagers,0,1,0.005443293358737726,❄️ Cold Lead
5534,1975,Master,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,39,224,252,1,10,20.363636363636363,1,1,3,15936.0,0,💤 Low Engagers,3,1,0.40929427683139125,🌤 Warm Lead
5093,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,40,101,649,1,9,10.1,0,1,2,12754.5,0,💤 Low Engagers,4,0,0.784453398416095,🔥 Hot Lead
7592,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,68,209,437,0,10,19.0,0,0,2,25506.0,0,💤 Low Engagers,4,1,0.036451884169610684,❄️ Cold Lead
8895,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,29,968,632,0,21,44.0,0,0,1,70596.0,1,🌟 High-Value Loyalists,2,2,0.044517367819732645,❄️ Cold Lead
8584,1952,PhD,Together,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,62,1165,386,0,17,64.72222222222223,0,0,2,42715.5,1,🌟 High-Value Loyalists,4,3,0.027257436100816247,❄️ Cold Lead
2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,47,24,103,1,5,4.0,0,1,3,14221.333333333334,0,💤 Low Engagers,2,1,0.0038330254916919887,❄️ Cold Lead
8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,59,252,608,2,16,14.823529411764707,0,1,4,10646.5,2,👨‍👩‍👧 Active Parent Shoppers,2,3,0.816800773666345,🔥 Hot Lead
7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,29,165,669,1,12,12.692307692307692,0,1,2,14880.0,0,💤 Low Engagers,2,2,0.252470270928561,❄️ Cold Lead
164,1977,PhD,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,37,269,624,0,13,19.214285714285715,0,0,2,14486.5,0,💤 Low Engagers,4,1,0.3631967042469443,❄️ Cold Lead
10477,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,41,102,327,1,7,12.75,0,1,3,13145.0,0,💤 Low Engagers,4,3,0.5060268873230198,🌤 Warm Lead
2681,1984,Diploma,Married,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,30,461,332,0,19,23.05,0,0,2,32685.0,1,🌟 High-Value Loyalists,1,1,0.09260353412894155,❄️ Cold Lead
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,35,47,559,1,7,5.875,0,1,2,10097.0,0,💤 Low Engagers,0,2,0.05591765683085297,❄️ Cold Lead
5283,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,38,144,132,2,10,13.090909090909092,0,1,3,14157.666666666666,0,💤 Low Engagers,4,2,0.020735034971462923,❄️ Cold Lead
9645,1968,Graduation,Married,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,46,1338,623,0,24,53.52,0,0,2,32295.0,1,🌟 High-Value Loyalists,2,1,0.10394962529794631,❄️ Cold Lead
10678,1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,55,917,213,1,25,35.26923076923077,0,1,3,23744.0,2,👨‍👩‍👧 Active Parent Shoppers,2,3,0.017652259650707092,❄️ Cold Lead
7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,43,318,544,2,17,17.666666666666668,0,1,4,8650.0,0,💤 Low Engagers,2,3,0.7718625350737008,🔥 Hot Lead
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,47,253,603,2,14,16.866666666666667,0,1,3,15634.666666666666,0,💤 Low Engagers,2,2,0.420744841995336,🌤 Warm Lead
2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,41,502,646,1,20,23.904761904761905,0,1,3,16364.666666666666,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.2941230448137436,❄️ Cold Lead
8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,31,119,202,1,7,14.875,0,1,3,12025.0,0,💤 Low Engagers,2,3,0.018007075569702585,❄️ Cold Lead
1513,1979,Diploma,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,35,1250,670,2,29,41.666666666666664,0,1,4,15209.75,2,👨‍👩‍👧 Active Parent Shoppers,1,3,0.03499357212767562,❄️ Cold Lead
6173,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,35,969,239,1,24,38.76,0,1,3,25766.0,2,👨‍👩‍👧 Active Parent Shoppers,2,3,0.0024116717240945493,❄️ Cold Lead
1419,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,64,76,328,2,9,7.6,0,1,4,8506.5,0,💤 Low Engagers,2,3,0.11479157145075827,❄️ Cold Lead
9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,51,62,78,2,7,7.75,0,1,3,16306.0,0,💤 Low Engagers,4,2,0.007597096164663644,❄️ Cold Lead
7960,1962,Diploma,Together,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,52,1382,318,0,26,51.18518518518518,1,0,2,41061.0,1,🌟 High-Value Loyalists,1,3,0.11432246172873643,❄️ Cold Lead
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,38,84,142,1,7,10.5,0,1,2,18848.5,0,💤 Low Engagers,2,2,0.0237672118415986,❄️ Cold Lead
9905,1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,62,255,351,2,14,17.0,1,1,4,8518.5,0,💤 Low Engagers,2,3,0.13533043039535983,❄️ Cold Lead
10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,54,43,380,2,5,7.166666666666667,0,1,4,7130.0,0,💤 Low Engagers,3,1,0.0743520258109045,❄️ Cold Lead
7002,1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,59,398,269,1,14,26.533333333333335,0,1,2,31267.5,2,👨‍👩‍👧 Active Parent Shoppers,2,2,0.01928928183380148,❄️ Cold Lead
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,37,76,74,1,8,8.444444444444445,0,1,2,18136.5,0,💤 Low Engagers,3,2,0.012011944267480892,❄️ Cold Lead
8439,1964,Graduation,Together,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,50,902,23,2,15,56.375,1,1,4,15851.0,2,👨‍👩‍👧 Active Parent Shoppers,2,3,0.044099760782535705,❄️ Cold Lead
762,1981,Diploma,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,33,823,58,1,21,37.40909090909091,0,1,3,25258.0,2,👨‍👩‍👧 Active Parent Shoppers,1,3,0.01602244302012161,❄️ Cold Lead
2831,1976,Graduation,Together,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,38,1179,2,1,26,43.666666666666664,0,1,3,26138.666666666668,2,👨‍👩‍👧 Active Parent Shoppers,2,3,0.0052676588856513575,❄️ Cold Lead
6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,40,1921,623,1,29,64.03333333333333,1,1,3,25234.0,2,👨‍👩‍👧 Active Parent Shoppers,2,3,0.04466974434463384,❄️ Cold Lead
6289,1951,Master,Together,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,63,185,427,2,10,16.818181818181817,0,1,4,14846.25,2,👨‍👩‍👧 Active Parent Shoppers,3,3,0.036720588525257836,❄️ Cold Lead
4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,48,433,466,2,23,18.041666666666668,0,1,3,12356.666666666666,2,👨‍👩‍👧 Active Parent Shoppers,2,2,0.5497796215421507,🌤 Warm Lead
8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,63,34,170,2,6,4.857142857142857,1,1,4,11172.25,0,💤 Low Engagers,2,1,0.06356125607233926,❄️ Cold Lead
9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,56,907,386,1,27,32.392857142857146,0,1,3,17992.333333333332,2,👨‍👩‍👧 Active Parent Shoppers,2,3,0.0228910781679129,❄️ Cold Lead
6237,1966,PhD,Single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,48,416,204,2,25,16.0,0,1,3,2381.3333333333335,2,👨‍👩‍👧 Active Parent Shoppers,4,2,0.03773559021499679,❄️ Cold Lead
3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,50,44,390,2,10,4.0,0,1,3,6233.666666666667,0,💤 Low Engagers,2,2,0.006005943001186062,❄️ Cold Lead
1619,1956,Graduation,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,58,1588,62,0,17,88.22222222222223,0,0,2,45184.5,1,🌟 High-Value Loyalists,2,1,0.7178671365137894,🔥 Hot Lead
1990,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,40,1797,601,0,17,99.83333333333333,1,0,1,63159.0,1,🌟 High-Value Loyalists,4,2,0.2689883388514491,❄️ Cold Lead
5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,48,40,633,2,6,5.714285714285714,0,1,4,9439.5,0,💤 Low Engagers,2,3,0.06880811359920495,❄️ Cold Lead
269,1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,51,1143,590,1,21,51.95454545454545,0,1,2,23378.5,2,👨‍👩‍👧 Active Parent Shoppers,4,2,0.22583731520814876,❄️ Cold Lead
8093,1969,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,45,914,1,0,14,60.93333333333333,1,0,2,39867.0,1,🌟 High-Value Loyalists,3,1,0.03377567266258556,❄️ Cold Lead
10513,1992,Graduation,Together,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,22,1502,525,0,12,115.53846153846153,1,0,2,31603.5,3,🏆 Champions,2,3,0.19096698801583437,❄️ Cold Lead
10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,60,1338,500,1,20,63.714285714285715,0,1,2,36035.5,2,👨‍👩‍👧 Active Parent Shoppers,2,0,0.12235444744375108,❄️ Cold Lead
